MAL_ID,Name,Score,Genres,English name,Japanese name,Type,Episodes,Aired,Premiered,Producers,Licensors,Studios,Source,Duration,Rating,Ranked,Popularity,Members,Favorites,Watching,Completed,On-Hold,Dropped,Plan to Watch,Score-10,Score-9,Score-8,Score-7,Score-6,Score-5,Score-4,Score-3,Score-2,Score-1
819,Boku wa Imouto ni Koi wo Suru,6.32,"Romance, Shoujo",Unknown,僕は妹に恋をする,OVA,1,"May 18, 2005",Unknown,"Shogakukan-Shueisha Productions, ZOOM ENTERPRISE",Unknown,Vega Entertainment,Manga,49 min.,R+ - Mild Nudity,6763.0,2639,37464,113,627,29155,296,411,6975,1294.0,1649.0,2998.0,4764.0,4464.0,3031.0,1585.0,790.0,563.0,539.0
820,Ginga Eiyuu Densetsu,9.07,"Military, Sci-Fi, Space, Drama",Legend of the Galactic Heroes,銀河英雄伝説,OVA,110,"Jan 8, 1988 to Mar 17, 1997",Unknown,"Kitty Films, K-Factory",Sentai Filmworks,"Artland, Magic Bus",Novel,26 min. per ep.,R - 17+ (violence & profanity),7.0,633,230168,13834,25968,52583,14911,5950,130756,30432.0,11497.0,7096.0,3577.0,1570.0,965.0,480.0,264.0,509.0,2265.0
821,Initial D Battle Stage,7.57,"Action, Cars, Drama, Seinen, Sports",Unknown,頭文字〈イニシャル〉D BATTLE STAGE,OVA,1,"May 15, 2002",Unknown,"OB Planning, Fuji TV",Unknown,Pastel,Manga,52 min.,G - All Ages,1374.0,3135,27360,86,454,21366,228,241,5071,2014.0,1743.0,3270.0,3869.0,1700.0,705.0,178.0,52.0,25.0,44.0
822,Initial D Extra Stage,7.33,"Action, Cars, Sports, Drama, Seinen",Unknown,頭文字〈イニシャル〉D EXTRA STAGE,OVA,2,"Mar 22, 2001",Unknown,"OB Planning, Fuji TV","Funimation, Tokyopop",Pastel,Manga,27 min. per ep.,R+ - Mild Nudity,2220.0,2718,35581,67,584,29273,267,211,5246,2098.0,2081.0,4425.0,6348.0,3178.0,1155.0,355.0,123.0,48.0,35.0
823,Virgin Night,6.41,"Hentai, Romance",Unknown,初夜 -ヴァージン・ナイト-,OVA,1,"Jun 25, 2001",Unknown,Green Bunny,Unknown,Unknown,Manga,30 min.,Rx - Hentai,Unknown,7338,3631,18,187,2004,130,139,1171,110.0,115.0,209.0,341.0,281.0,231.0,84.0,42.0,49.0,24.0
824,Guardian Hearts,5.87,"Comedy, Ecchi, Magic, Romance, School",Unknown,がぁーでぃあんHearts,OVA,6,"May 23, 2003 to Nov 28, 2003",Unknown,KSS,Unknown,Unknown,Manga,17 min. per ep.,R+ - Mild Nudity,8641.0,5615,7165,7,320,3623,228,331,2663,100.0,106.0,278.0,505.0,621.0,461.0,259.0,152.0,90.0,74.0
825,King of Fighters: Another Day,6.32,"Adventure, Drama, Shounen",Unknown,ザ・キング・オブ・ファイターズ アナザーデイ,ONA,4,"Dec 2, 2005 to Mar 3, 2006",Unknown,Unknown,Unknown,Production I.G,Game,10 min. per ep.,PG-13 - Teens 13 or older,6795.0,4708,11152,31,176,8757,139,189,1891,346.0,402.0,845.0,1664.0,1537.0,1066.0,497.0,214.0,101.0,70.0
827,Uba,5.84,Hentai,Milk Money,乳母,OVA,2,"Apr 9, 2004 to Jul 9, 2004",Unknown,Digital Works,Unknown,Y.O.U.C,Original,29 min. per ep.,Rx - Hentai,Unknown,6636,4724,17,318,2899,202,194,1111,142.0,101.0,207.0,342.0,416.0,345.0,208.0,130.0,82.0,75.0
828,Jinshin Yuugi,5.77,Hentai,Love Lessons,人心遊戯,OVA,2,"Mar 21, 2001 to Jun 21, 2001",Unknown,Milky Animation Label,Unknown,Unknown,Unknown,30 min. per ep.,Rx - Hentai,Unknown,9061,1836,0,129,947,79,104,577,33.0,18.0,62.0,99.0,131.0,143.0,50.0,38.0,17.0,27.0
830,Sexfriend,6.68,Hentai,Sexfriend,SEXFRIEND ～セックスフレンド～,OVA,2,"Jan 22, 2004 to Apr 23, 2004",Unknown,"Green Bunny, Cosmic Ray",Media Blasters,Shinkuukan,Visual novel,30 min. per ep.,Rx - Hentai,Unknown,4068,15807,166,911,11328,404,376,2788,690.0,668.0,1212.0,2021.0,1493.0,932.0,384.0,206.0,132.0,108.0
831,Chicchana Yukitsukai Sugar,7.08,"Comedy, Fantasy, Slice of Life",A Little Snow Fairy Sugar,ちっちゃな雪使いシュガー,TV,24,"Oct 2, 2001 to Mar 26, 2002",Fall 2001,"Kadokawa Shoten, Broccoli, TBS, Pioneer LDC","Sentai Filmworks, Geneon Entertainment USA",J.C.Staff,Original,24 min. per ep.,PG - Children,3274.0,3645,20179,134,848,10890,1322,1778,5341,638.0,1016.0,1751.0,2584.0,1583.0,1028.0,318.0,138.0,90.0,62.0
832,Ginsoukikou Ordian,5.78,"Mecha, Sci-Fi",Unknown,銀装騎攻オーディアン,TV,24,"Apr 4, 2000 to Sep 19, 2000",Spring 2000,Soft Garage,Unknown,Plum,Original,25 min. per ep.,R+ - Mild Nudity,8905.0,8447,2340,2,137,655,108,175,1265,12.0,17.0,43.0,92.0,116.0,104.0,58.0,32.0,22.0,11.0
833,Choujuushin Gravion,6.4,"Action, Comedy, Mecha, Sci-Fi, Shounen",Super Heavy God Gravion,超重神グラヴィオン,TV,13,"Oct 7, 2002 to Dec 16, 2002",Fall 2002,Imagica,ADV Films,Gonzo,Original,23 min. per ep.,PG-13 - Teens 13 or older,6402.0,4677,11360,20,516,5694,485,597,4068,133.0,241.0,571.0,1216.0,1031.0,632.0,282.0,110.0,64.0,54.0
834,Bleach: The Sealed Sword Frenzy,6.98,"Action, Adventure, Comedy, Super Power, Supernatural, Shounen",Unknown,BLEACH The Sealed Sword Frenzy,Special,1,"Mar 23, 2006",Unknown,TV Tokyo,Unknown,Studio Pierrot,Manga,33 min.,PG-13 - Teens 13 or older,3695.0,1419,97466,204,943,84088,555,343,11537,4581.0,5181.0,10120.0,16039.0,10501.0,5437.0,1765.0,719.0,353.0,243.0
835,Sister Princess: Re Pure,6.26,"Drama, Romance",Unknown,シスター・プリンセス ～リピュア～,TV,13,"Oct 4, 2002 to Dec 25, 2002",Fall 2002,Unknown,Discotek Media,Zexcs,Light novel,25 min. per ep.,PG-13 - Teens 13 or older,7058.0,5403,7846,13,295,3840,328,458,2925,139.0,154.0,349.0,683.0,643.0,434.0,231.0,103.0,60.0,48.0
836,Sister Princess,6.43,"Comedy, Drama, Harem, Romance, Slice of Life",Unknown,シスター・プリンセス,TV,26,"Apr 4, 2001 to Sep 26, 2001",Spring 2001,"Starchild Records, TV Tokyo Music, GANSIS","ADV Films, Discotek Media",Zexcs,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,6266.0,3576,20953,78,1359,9508,1116,1802,7168,415.0,500.0,1130.0,1906.0,1559.0,1170.0,641.0,275.0,215.0,144.0
837,Kyou no 5 no 2,7.24,"Comedy, Ecchi, School, Seinen",Today in Class 5-2,今日の５の２,OVA,4,"Mar 24, 2006 to Mar 21, 2007",Unknown,Unknown,Unknown,Shinkuukan,Manga,29 min. per ep.,PG-13 - Teens 13 or older,2608.0,3109,27752,44,871,17542,611,610,8118,847.0,1637.0,3394.0,4051.0,2097.0,952.0,296.0,140.0,49.0,39.0
838,Narutaru: Mukuro Naru Hoshi Tama Taru Ko,6.07,"Drama, Seinen, Thriller",Shadow Star Narutaru,なるたる ～骸なる星・珠たる子～,TV,13,"Jul 7, 2003 to Sep 29, 2003",Summer 2003,Kids Station,Central Park Media,Planet,Manga,24 min. per ep.,R - 17+ (violence & profanity),7922.0,3036,29056,69,1291,10283,1061,1228,15193,295.0,459.0,1178.0,2028.0,1872.0,1220.0,820.0,465.0,267.0,238.0
839,Samurai Spirits 2: Asura Zanmaden,6.2,"Action, Fantasy, Martial Arts, Samurai, Super Power",Samurai Spirits 2,サムライスピリッツ2 アスラ斬魔伝,OVA,2,"Jun 25, 1999 to Sep 30, 1999",Unknown,Unknown,Unknown,Ajia-Do,Game,30 min. per ep.,R - 17+ (violence & profanity),7355.0,8826,2001,2,73,1120,49,49,710,38.0,36.0,93.0,201.0,189.0,145.0,61.0,28.0,19.0,7.0
840,Narue no Sekai,6.59,"Comedy, Romance, Sci-Fi",The World of Narue,成恵の世界,TV,12,"Apr 5, 2003 to Jun 28, 2003",Spring 2003,"Lantis, Media Factory, Pony Canyon, Imagica","ADV Films, Central Park Media",Studio Live,Manga,24 min. per ep.,PG-13 - Teens 13 or older,5403.0,4014,16213,26,697,8721,566,634,5595,234.0,372.0,1007.0,2022.0,1570.0,910.0,279.0,123.0,65.0,36.0
841,Colorful,6.05,"Comedy, Ecchi, Slice of Life",Colorful,カラフル,TV,16,"Sep 6, 1999 to Sep 30, 1999",Summer 1999,TBS,"ADV Films, Sentai Filmworks","Triangle Staff, Studio Wombat",Manga,6 min. per ep.,R+ - Mild Nudity,8011.0,3571,21032,47,805,9700,627,1427,8473,430.0,518.0,973.0,1593.0,1619.0,1156.0,739.0,409.0,387.0,388.0
842,Ushio to Tora,7.16,"Action, Comedy, Horror",Ushio and Tora,うしおととら,OVA,10,"Sep 11, 1992 to Aug 1, 1993",Unknown,"OB Planning, Toshiba EMI, Toho, Shogakukan",ADV Films,Pastel,Manga,30 min. per ep.,PG-13 - Teens 13 or older,2933.0,4710,11146,38,609,5273,346,496,4422,276.0,354.0,858.0,1280.0,599.0,271.0,63.0,32.0,16.0,19.0
844,Konjiki no Gash Bell!!: 101 Banme no Mamono,7.29,"Adventure, Shounen, Supernatural",Gash Bell The 1st Movie:Unlisted Demon,劇場版 金色のガッシュベル!! 101番目の魔物,Movie,1,"Aug 7, 2004",Unknown,Unknown,Discotek Media,Toei Animation,Unknown,1 hr. 24 min.,PG-13 - Teens 13 or older,2398.0,5643,7088,3,124,4892,103,87,1882,285.0,388.0,801.0,1016.0,515.0,215.0,54.0,16.0,14.0,9.0
845,Kiba,7.32,"Adventure, Fantasy, Shounen",Kiba,牙-KIBA-,TV,51,"Apr 2, 2006 to Mar 25, 2007",Spring 2006,"Aniplex, Ashi Production, Sony Music Entertainment","ADV Films, Sentai Filmworks",Madhouse,Original,24 min. per ep.,PG-13 - Teens 13 or older,2253.0,1834,68142,465,4079,34807,4356,5085,19815,2320.0,3830.0,7359.0,8258.0,4401.0,2309.0,966.0,352.0,170.0,113.0
846,School Rumble Ni Gakki,8.03,"Comedy, Romance, School, Shounen",School Rumble 2nd Semester,スクールランブル 二学期,TV,26,"Apr 3, 2006 to Sep 25, 2006",Spring 2006,"Sotsu, Marvelous, Studio Jack",Funimation,Studio Comet,Manga,24 min. per ep.,PG-13 - Teens 13 or older,499.0,1099,135499,793,3743,103198,3802,2719,22037,11562.0,18465.0,24911.0,16197.0,5664.0,2170.0,661.0,267.0,125.0,115.0
848,Jinki:Extend - Sorekara,6.21,"Sci-Fi, Mecha",Jinki:Extend,ジンキ・エクステンド 第13話 「それから」,OVA,1,"Feb 22, 2006",Unknown,"TV Asahi, GANSIS","ADV Films, Funimation",feel.,Manga,23 min.,R - 17+ (violence & profanity),7317.0,8189,2585,2,57,1548,54,45,881,30.0,44.0,117.0,259.0,299.0,187.0,66.0,27.0,15.0,10.0
849,Suzumiya Haruhi no Yuuutsu,7.88,"Comedy, Mystery, Parody, School, Sci-Fi, Slice of Life",The Melancholy of Haruhi Suzumiya,涼宮ハルヒの憂鬱,TV,14,"Apr 3, 2006 to Jul 3, 2006",Spring 2006,"Lantis, Kadokawa Shoten, Kadokawa Pictures Japan, KlockWorx","Funimation, Bandai Entertainment, Kadokawa Pictures USA",Kyoto Animation,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,702.0,115,745062,15729,29640,490883,24161,20252,180126,52192.0,85959.0,122485.0,85769.0,32877.0,14030.0,5758.0,2118.0,1282.0,1436.0
850,Gakuen Heaven,6.55,"Harem, Comedy, Drama, Romance, School, Shounen Ai",Gakuen Heaven,学園ヘヴン,TV,13,"Apr 1, 2006 to Jun 24, 2006",Spring 2006,"Geneon Universal Entertainment, Visual Art's",Media Blasters,Tokyo Kids,Visual novel,26 min. per ep.,PG-13 - Teens 13 or older,5618.0,2127,55034,203,2363,35192,2072,3557,11850,1444.0,2157.0,4010.0,6527.0,5769.0,3874.0,1841.0,774.0,450.0,269.0
851,Kyou kara Ore wa!!,8.07,"Comedy, Shounen",Unknown,今日から俺は！！,OVA,10,"Dec 11, 1992 to Dec 21, 1997",Unknown,Unknown,Unknown,Studio Pierrot,Manga,43 min. per ep.,R - 17+ (violence & profanity),455.0,3419,22989,285,1600,8702,1022,598,11067,1219.0,1748.0,2362.0,1435.0,521.0,190.0,72.0,33.0,17.0,20.0
852,Gokinjo Monogatari,7.47,"Slice of Life, Comedy, Drama, Romance, Shoujo",Neighborhood Stories,ご近所物語,TV,50,"Sep 10, 1995 to Sep 1, 1996",Fall 1995,Unknown,Unknown,Toei Animation,Manga,25 min. per ep.,PG-13 - Teens 13 or older,1675.0,4299,13837,112,1207,3396,964,719,7551,335.0,430.0,835.0,958.0,427.0,189.0,80.0,29.0,12.0,11.0
853,Ouran Koukou Host Club,8.2,"Comedy, Harem, Romance, School, Shoujo",Ouran High School Host Club,桜蘭高校ホスト部,TV,26,"Apr 5, 2006 to Sep 27, 2006",Spring 2006,"VAP, Hakusensha, Nippon Television Network",Funimation,Bones,Manga,23 min. per ep.,PG-13 - Teens 13 or older,305.0,102,827960,30919,35862,638636,26554,25175,101733,103425.0,124205.0,137427.0,90928.0,33091.0,14389.0,4927.0,1944.0,1089.0,1192.0
854,Soul Link,6.13,"Action, Adventure, Space, Comedy, Romance, Military, Sci-Fi",Unknown,Soul Link,TV,12,"Apr 2, 2006 to Jun 25, 2006",Spring 2006,"Geneon Universal Entertainment, Mellow Head",Discotek Media,Picture Magic,Visual novel,25 min. per ep.,R - 17+ (violence & profanity),7639.0,3689,19648,21,852,9954,727,1369,6746,278.0,385.0,961.0,1758.0,1668.0,1197.0,673.0,388.0,245.0,164.0
855,Strawberry Panic,7.31,"Drama, Romance, School, Shoujo Ai",Strawberry Panic,ストロベリー・パニック,TV,26,"Apr 4, 2006 to Sep 26, 2006",Spring 2006,"Lantis, Dwango",Media Blasters,"Madhouse, Imagin",Other,25 min. per ep.,PG-13 - Teens 13 or older,2285.0,1269,113097,1885,5893,58091,5851,7643,35619,5688.0,6647.0,10267.0,12185.0,7441.0,4101.0,1956.0,772.0,461.0,353.0
856,Utawarerumono,7.67,"Action, Drama, Fantasy, Sci-Fi",Utawarerumono,うたわれるもの,TV,26,"Apr 4, 2006 to Sep 26, 2006",Spring 2006,"Lantis, Half H.P Studio, AQUAPLUS","ADV Films, Funimation",OLM,Visual novel,23 min. per ep.,R - 17+ (violence & profanity),1103.0,1057,140221,1114,7442,71646,5791,5410,49932,5456.0,9677.0,17419.0,14453.0,6103.0,2754.0,1003.0,332.0,171.0,141.0
857,Air Gear,7.53,"Action, Comedy, Ecchi, Shounen, Sports",Air Gear,エア・ギア,TV,25,"Apr 5, 2006 to Sep 27, 2006",Spring 2006,"Marvelous, Kodansha","ADV Films, Funimation",Toei Animation,Manga,24 min. per ep.,R+ - Mild Nudity,1469.0,474,298135,3694,11170,203281,10629,15024,58031,16986.0,24462.0,40658.0,41421.0,20026.0,9739.0,3836.0,1451.0,733.0,541.0
858,Gunparade Orchestra,5.92,"Drama, Mecha, Military, Romance, Sci-Fi, Slice of Life",Gunparade Orchestra,ガンパレード・オーケストラ,TV,24,"Oct 4, 2005 to Mar 28, 2006",Fall 2005,Unknown,Unknown,Brain's Base,Game,25 min. per ep.,PG-13 - Teens 13 or older,8466.0,7067,4027,3,231,1339,219,384,1854,16.0,27.0,101.0,229.0,268.0,201.0,136.0,43.0,33.0,16.0
859,Digimon Savers,6.95,"Adventure, Comedy, Drama, Fantasy, Shounen",Digimon Data Squad,デジモンセイバーズ,TV,48,"Apr 2, 2006 to Mar 25, 2007",Spring 2006,Fuji TV,Flatiron Film Company,Toei Animation,Original,23 min. per ep.,PG - Children,3810.0,1800,71051,381,1833,54934,2420,4306,7558,3069.0,3961.0,8077.0,11436.0,7674.0,4339.0,1980.0,837.0,417.0,237.0
860,Makai Senki Disgaea,6.76,"Action, Comedy, Demons, Fantasy, Magic",Disgaea,魔界戦記ディスガイア,TV,12,"Apr 5, 2006 to Jun 21, 2006",Spring 2006,Nippon Ichi Software,"Funimation, Geneon Entertainment USA",OLM,Game,24 min. per ep.,PG-13 - Teens 13 or older,4630.0,2575,39100,170,1439,23252,1741,2417,10251,996.0,1570.0,3235.0,5307.0,3640.0,2188.0,1031.0,415.0,253.0,146.0
861,xxxHOLiC,8.01,"Comedy, Drama, Mystery, Psychological, Supernatural",xxxHOLiC,×××HOLiC（ホリック）,TV,24,"Apr 7, 2006 to Sep 29, 2006",Spring 2006,"TBS, BMG Japan, Kids Station, Kodansha",Funimation,Production I.G,Manga,24 min. per ep.,PG-13 - Teens 13 or older,527.0,583,249828,4137,13229,123257,13701,11633,88008,14756.0,21914.0,31197.0,21157.0,7858.0,3620.0,1268.0,491.0,248.0,278.0
863,Joshikousei: Girl's High,6.58,"Comedy, Drama, Ecchi, School, Slice of Life",High School Girls,女子高生 GIRL'S HIGH,TV,12,"Apr 4, 2006 to Jun 20, 2006",Spring 2006,"Genco, Showgate, Futabasha",Media Blasters,Arms,Manga,24 min. per ep.,PG-13 - Teens 13 or older,5484.0,2906,31305,63,1324,16242,1241,2050,10448,468.0,862.0,2143.0,3794.0,3012.0,1788.0,750.0,298.0,195.0,175.0
864,Mobile Suit Gundam SEED MSV Astray,6.36,"Space, Mecha, Military, Sci-Fi",Mobile Suit Gundam SEED MSV Astray,機動戦士ガンダムSEED MSV ASTRAY,OVA,2,"Mar 1, 2004 to Jul 1, 2004",Unknown,Unknown,Unknown,Sunrise,Original,7 min. per ep.,PG-13 - Teens 13 or older,6618.0,4805,10549,11,162,7345,121,154,2767,215.0,269.0,620.0,1279.0,1191.0,760.0,278.0,140.0,66.0,46.0
865,Kikou Senki Dragonar,6.7,"Sci-Fi, Adventure, Space, Mecha",Metal Armor Dragonar,機甲戦記ドラグナー,TV,48,"Feb 7, 1987 to Jan 30, 1988",Winter 1987,"Sotsu, Nagoya Broadcasting Network",Unknown,Sunrise,Original,24 min. per ep.,PG-13 - Teens 13 or older,4893.0,7034,4078,12,274,843,224,189,2548,37.0,52.0,137.0,224.0,136.0,93.0,31.0,20.0,9.0,12.0
866,Slayers Premium,7.21,"Adventure, Comedy, Fantasy, Magic, Shounen",Unknown,スレイヤーズぷれみあむ,Movie,1,"Dec 22, 2001",Unknown,"Starchild Records, chara-ani.com, GANSIS",ADV Films,Hal Film Maker,Light novel,33 min.,PG-13 - Teens 13 or older,2744.0,3931,17118,10,223,12537,195,108,4055,655.0,966.0,1994.0,2617.0,1351.0,617.0,237.0,74.0,24.0,27.0
867,Slayers Gorgeous,7.33,"Adventure, Comedy, Fantasy, Magic, Supernatural",Unknown,スレイヤーズごぅじゃす,Movie,1,"Aug 1, 1998",Unknown,Kadokawa Shoten,ADV Films,J.C.Staff,Light novel,1 hr.,PG-13 - Teens 13 or older,2218.0,3977,16743,12,235,12405,189,112,3802,622.0,1011.0,2139.0,2648.0,1272.0,478.0,130.0,41.0,15.0,17.0
868,Slayers Great,7.34,"Adventure, Comedy, Fantasy, Magic, Shounen",Slayers Movie 3,スレーヤーズぐれえと,Movie,1,"Aug 2, 1997",Unknown,"TV Tokyo, SoftX",ADV Films,J.C.Staff,Light novel,59 min.,PG-13 - Teens 13 or older,2177.0,3935,16932,12,217,12714,187,102,3712,647.0,1051.0,2161.0,2743.0,1243.0,534.0,137.0,50.0,9.0,16.0
869,Slayers Return,7.33,"Adventure, Comedy, Fantasy, Magic, Shounen",Slayers Movie 2,スレイヤーズRETURN,Movie,1,"Aug 3, 1996",Unknown,"Bandai Visual, Kadokawa Shoten",ADV Films,J.C.Staff,Light novel,1 hr.,PG-13 - Teens 13 or older,2218.0,3914,17318,20,224,13126,193,105,3670,659.0,1036.0,2242.0,2903.0,1336.0,518.0,109.0,44.0,24.0,18.0
870,Dragon Half,6.87,"Comedy, Fantasy, Parody",Unknown,ドラゴンハーフ,OVA,2,"Mar 26, 1993 to May 28, 1993",Unknown,Kadokawa Shoten,"ADV Films, Discotek Media",Production I.G,Manga,27 min. per ep.,R+ - Mild Nudity,4174.0,3919,17271,72,308,12994,187,203,3579,606.0,988.0,1853.0,2741.0,1768.0,1002.0,434.0,182.0,99.0,58.0
872,Mahou Shoujo-tai Arusu,7.09,"Adventure, Comedy, Fantasy, Magic",Tweeny Witches,魔法少女隊アルス,TV,40,"Apr 9, 2004 to Mar 4, 2005",Spring 2004,"Tohokushinsha Film Corporation, Beyond C.",Media Blasters,Studio 4°C,Original,9 min. per ep.,PG-13 - Teens 13 or older,3267.0,3263,25235,76,1459,6380,1435,1249,14712,333.0,655.0,1347.0,1600.0,990.0,522.0,223.0,101.0,52.0,48.0
873,.hack//Roots,6.91,"Adventure, Drama, Fantasy, Game, Sci-Fi",.hack//roots,.hack//Roots,TV,26,"Apr 6, 2006 to Sep 28, 2006",Spring 2006,"TV Tokyo, Bandai Visual, CyberConnect2","Funimation, Bandai Entertainment",Bee Train,Original,24 min. per ep.,PG-13 - Teens 13 or older,3982.0,1855,66696,283,2260,41609,2942,3552,16333,1922.0,3105.0,6288.0,9399.0,5810.0,3259.0,1417.0,573.0,303.0,204.0
874,Digimon Tamers,7.62,"Adventure, Comedy, Drama, Fantasy, Shounen",Digimon Tamers,デジモンテイマーズ,TV,51,"Apr 1, 2001 to Mar 31, 2002",Spring 2001,"Yomiko Advertising, Fuji TV","Saban Entertainment, Flatiron Film Company",Toei Animation,Original,25 min. per ep.,PG - Children,1223.0,927,160643,1669,3440,138566,3645,4124,10868,11119.0,16541.0,28728.0,26107.0,11862.0,5260.0,1523.0,517.0,236.0,149.0
875,Mind Game,7.79,"Adventure, Comedy, Dementia, Psychological, Romance",Unknown,マインド・ゲーム,Movie,1,"Aug 7, 2004",Unknown,Beyond C.,GKIDS,Studio 4°C,Manga,1 hr. 44 min.,R - 17+ (violence & profanity),844.0,1987,60665,819,1240,29459,638,475,28853,3759.0,4856.0,6476.0,4682.0,2142.0,946.0,589.0,231.0,155.0,198.0
876,Street Fighter II V,7.07,"Action, Adventure, Drama, Mystery, Shounen",Street Fighter II:The Animated Series,ストリートファイターII V,TV,29,"Apr 10, 1995 to Nov 27, 1995",Spring 1995,"Group TAC, Studio Take Off",Manga Entertainment,"Studio Hibari, Production Reed",Game,24 min. per ep.,PG-13 - Teens 13 or older,3333.0,3486,22065,111,795,15629,770,917,3954,971.0,1202.0,2767.0,3767.0,2078.0,1150.0,471.0,177.0,90.0,48.0
877,Nana,8.46,"Music, Slice of Life, Comedy, Drama, Romance, Shoujo",Nana,NANA [ナナ],TV,47,"Apr 5, 2006 to Mar 28, 2007",Spring 2006,"VAP, Nippon Television Network, Shueisha",VIZ Media,Madhouse,Manga,23 min. per ep.,R+ - Mild Nudity,120.0,328,403296,16944,26741,185800,22031,18693,150031,44387.0,41543.0,36929.0,22709.0,9561.0,4593.0,1978.0,760.0,513.0,880.0
878,Zegapain,7.35,"Action, Mecha, Romance, Sci-Fi",Zegapain,ゼーガペイン,TV,26,"Apr 6, 2006 to Sep 28, 2006",Spring 2006,"TV Tokyo, Dentsu, Atelier Musa","Bandai Entertainment, Sentai Filmworks",Sunrise,Original,23 min. per ep.,PG-13 - Teens 13 or older,2112.0,3015,29544,168,1482,11824,1363,1599,13276,628.0,1324.0,2665.0,2741.0,1380.0,735.0,270.0,97.0,50.0,51.0
879,Simoun,7.46,"Military, Drama, Magic, Romance, Fantasy, Shoujo Ai",Unknown,シムーン,TV,26,"Apr 3, 2006 to Sep 25, 2006",Spring 2006,"Bandai Visual, Sotsu, TV Tokyo Music",Media Blasters,Studio Deen,Original,24 min. per ep.,PG-13 - Teens 13 or older,1713.0,2677,36303,432,1649,11791,1741,2115,19007,1069.0,1582.0,2530.0,2430.0,1380.0,800.0,389.0,178.0,99.0,98.0
880,Aa! Megami-sama!: Sorezore no Tsubasa,7.58,"Comedy, Magic, Romance, Seinen, Supernatural",Ah! My Goddess:Flights of Fancy,ああっ女神さまっ　それぞれの翼,TV,22,"Apr 7, 2006 to Sep 15, 2006",Spring 2006,"TBS, Kodansha, Imagine","ADV Films, Funimation, NYAV Post",AIC,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1324.0,2056,57580,184,1604,43366,1616,1141,9853,2931.0,4885.0,9126.0,8753.0,3745.0,1508.0,393.0,157.0,63.0,54.0
881,Green Green OVA,6.0,"Comedy, Ecchi, Romance, School",Unknown,グリーングリーン,OVA,1,"Dec 20, 2002",Unknown,Media Factory,Unknown,Unknown,Visual novel,27 min.,R+ - Mild Nudity,8231.0,3225,25692,10,203,22372,201,205,2711,745.0,904.0,1769.0,3135.0,3220.0,2398.0,1374.0,784.0,549.0,443.0
882,Yuu☆Yuu☆Hakusho (Movie),6.82,"Action, Adventure, Comedy, Demons, Supernatural, Martial Arts, Shounen",Yu Yu Hakusho:The Movie,幽☆遊☆白書,Movie,1,"Jul 10, 1993",Unknown,Unknown,"Funimation, Media Blasters",Studio Pierrot,Manga,24 min.,PG-13 - Teens 13 or older,4379.0,3344,23934,69,403,17122,277,208,5924,982.0,1029.0,1925.0,3313.0,2406.0,1315.0,548.0,203.0,110.0,60.0
883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,7.21,"Action, Adventure, Comedy, Demons, Supernatural, Martial Arts, Shounen",Yu Yu Hakusho the Movie:Poltergeist Report,幽☆遊☆白書 冥界死闘篇 炎の絆,Movie,1,"Apr 9, 1994",Unknown,"Movic, A-Line",Central Park Media,Studio Pierrot,Manga,1 hr. 34 min.,PG-13 - Teens 13 or older,2727.0,3466,22328,32,333,15882,287,177,5649,1041.0,1201.0,2411.0,3367.0,1694.0,804.0,317.0,124.0,55.0,29.0
884,Shin Angyo Onshi,6.88,"Action, Fantasy",Blade of the Phantom Master,新暗行御史,Movie,1,"Dec 4, 2004",Unknown,Shogakukan-Shueisha Productions,"ADV Films, Funimation, OLM Digital",OLM Digital,Manga,1 hr. 25 min.,R - 17+ (violence & profanity),4137.0,3982,16686,28,321,11399,180,157,4629,376.0,736.0,1813.0,2697.0,1645.0,832.0,319.0,103.0,80.0,34.0
885,Tenshi no Tamago,7.69,"Fantasy, Dementia, Drama",Angel's Egg,天使のたまご,OVA,1,"Dec 22, 1985",Unknown,Tokuma Shoten,Anchor Bay Films,Studio Deen,Original,1 hr. 11 min.,PG-13 - Teens 13 or older,1065.0,1516,91300,2111,2180,46802,946,514,40858,6157.0,6759.0,9057.0,7525.0,3664.0,1887.0,944.0,417.0,291.0,291.0
886,Amaenaide yo!! Katsu!!,6.71,"Comedy, Ecchi, Harem, Romance, Supernatural",Ah My Buddha Katsu,あまえないでよっ!! 喝!!,TV,12,"Jan 4, 2006 to Mar 22, 2006",Winter 2006,Unknown,"Nozomi Entertainment, Media Blasters",Studio Deen,Manga,24 min. per ep.,R+ - Mild Nudity,4843.0,2394,45037,46,1146,34316,910,1276,7389,1157.0,1940.0,4074.0,6811.0,5101.0,2825.0,1128.0,493.0,270.0,185.0
